feature1,feature2,feature3,feature4,feature5,feature6,feature7,target
228.45515887716013,1.1961432021633351,0.601097060029393,12.347744014973847,-14.865774421680529,15.347744014973847,862.1351293075772,1.0
140.7815705226338,1.0676511979331873,0.8183425134429255,-14.12503277703939,12.545322169711838,12.545322169711838,-413.73240120441386,1.0
76.07836102973789,0.9683719597707454,0.19142152252502928,-11.690867397313133,8.750307015077313,8.750307015077313,-165.76748211089935,1.0
46.64977346382993,-0.5509559974763387,0.15217864769179718,3.5785266427429248,-7.121276004713768,6.578526642742925,80.07993401602072,1.0
130.159580740427,-0.5030770626586913,-0.6356722877460922,8.451560193643713,-11.362015446015485,11.451560193643713,371.09277518774974,1.0
267.6505093487143,0.8424316013747427,0.15298176710887607,13.25884048394194,-16.467594479020562,16.25884048394194,1095.2284822557212,1.0
94.10406872717832,1.1005649354912972,0.9670913510436041,-12.585386883529642,9.804753440725898,9.804753440725898,-227.71085716391846,1.0
271.4443761746264,1.023564225462827,0.13716011364539882,13.568435910422785,-16.376888646651516,16.568435910422785,1117.5542459917795,1.0
246.16453880805548,1.1697619144691287,1.1687049642490934,12.854050778249194,-15.514385996126025,15.854050778249194,964.72850677512,1.0
32.93632299724924,0.47409257668659255,0.6303073611804824,2.9189031544733455,-5.524739857957882,5.9189031544733455,47.02910546021851,1.0
162.38906610863594,-0.22356319742034292,0.8017848993711121,-15.881074835899561,12.615728061396219,12.615728061396219,-518.1057681937888,1.0
0.27082288400136256,0.3047749555921804,1.2511338795947915,-2.654678179718713,0.1831787620561357,0.345321820281287,0.2643835037065057,1.0
6.414476042234996,1.2328599281294754,0.5236294040819298,-0.23694134097263225,-2.187342527286563,2.763058659027368,4.079010178156344,1.0
177.77291806105762,-0.08021257065655774,0.3476965096424889,-16.03349135337222,13.611139909455638,13.611139909455638,-590.8359549551604,1.0
33.44114971874492,0.15819411362256858,0.4663410446540784,2.7044568939034153,-5.876033231764961,5.704456893903416,48.44650847508489,1.0
28.987251324309206,-0.6339163514528335,-0.39593445938680577,-8.611276759824714,5.195251618006582,5.195251618006582,-39.64544354365278,1.0
227.59544321805254,1.2801637960087746,0.6305800281070211,12.405108758858843,-14.745557405686606,15.405108758858843,856.856184764752,1.0
13.75421511529566,1.134636605378364,0.6358287416064743,0.8568759906907735,-3.5141016814110166,3.8568759906907735,12.686227357389086,1.0
165.24299221979646,0.40275268820075627,1.3963998777385707,-15.297740374651841,13.369897885565226,13.369897885565226,-527.9186054644869,1.0
253.15552700975874,0.8866103930605752,0.8080110747946742,12.806183168278418,-16.02233245226227,15.806183168278418,1007.5174880189006,1.0
128.8859926267149,-0.8028529140726652,-0.9785406645868084,8.126312567186424,-11.600139518649264,11.126312567186424,366.576278864407,1.0
1.5076857815357803,-0.13813541080373443,-0.16288417136705552,-3.6963148709090983,1.4367351781293007,1.4367351781293007,0.06692359811924459,1.0
217.39954641146426,0.8784405028252268,-0.35600913128569445,11.736930892699213,-14.752548956449669,14.736930892699213,801.3959193935133,1.0
223.80580517812675,-0.890534302918437,0.1125314919737524,-17.91867301790202,14.998925737242521,14.998925737242521,-836.7763478982207,1.0
361.3036998208693,0.08852729546099561,1.1183842904054322,16.16912821800049,-18.838145207793463,19.16912821800049,1715.9003199999345,1.0
27.62321132375339,-0.33109568018956825,-0.3260707592678739,-8.072612207768765,5.407078298777508,5.407078298777508,-35.799036318309,1.0
6.70184653951648,0.5645444084743505,0.1738684700606971,-0.7410433793035203,-3.0736591798655786,2.2589566206964795,4.331476297847885,1.0
-0.07786461804215461,-0.2340560316555566,0.7812199563090427,-3.343208729273511,0.09254070740596249,0.09254070740596249,-0.1279196060852792,1.0
25.96912688229819,-0.7650662986433533,-0.9045307041475732,-8.331443078486988,4.90253572882526,4.90253572882526,-33.709729739982336,1.0
195.11252095054746,-0.8788766825402528,-1.1796153108245129,-17.207310242795216,13.74574356459047,13.74574356459047,-682.7860203042395,1.0
1.6172901566103346,0.22186016237437928,0.33420017884915604,-3.279193867363798,1.6509829354753294,1.6509829354753294,0.4611747559406739,1.0
5.6075024445428445,-1.3323813268531184,-0.2065042891422673,-5.841014841227846,2.0576349316509237,2.0576349316509237,-4.065182765343504,1.0
284.18428425551946,-0.9107034133709075,-0.741202575834389,-19.93194172567328,16.78786391786066,16.78786391786066,-1198.205535139083,1.0
96.70984178491993,1.0108511219432517,0.7170885386634716,-12.800951390966949,9.86407153918117,9.86407153918117,-237.6160182621996,1.0
111.1602099109965,1.1841956067893902,-0.2604834510252792,-13.195101863782272,10.859857830107787,10.859857830107787,-291.3520637920574,1.0
219.31853784329672,-1.2210176784174702,-0.5213648482213066,-18.138077139137835,14.502197989028659,14.502197989028659,-814.078641932712,1.0
85.21242806226992,-0.183572253623153,1.698517646082216,6.99648889228863,-8.377737901440211,9.99648889228863,194.66447923870425,1.0
159.48363903682227,0.022658436116625373,0.9834945759666752,9.620361977674621,-12.637690463454915,12.620361977674621,503.54945578154894,1.0
17.539506744114988,0.9852006389179278,-0.3589708123217214,1.2897522609412373,-4.058650145888087,4.2897522609412375,18.298325256326848,1.0
563.054732429356,0.7695144818550088,-0.8237388933016059,-26.60339307579851,23.84898046792603,23.84898046792603,-3338.934285862091,1.0
17.912167422769937,0.784832551093749,-0.6544467927714609,1.1722780192446363,-4.308334095689622,4.1722780192446365,18.9923548936998,1.0
43.16232437632787,0.27650631056275343,0.9903640316399288,-9.42029690561903,6.698147949526581,6.698147949526581,-70.4110851470514,1.0
9.206404157628507,-0.8841444939825642,1.0821764886844154,-5.901518656010248,3.1292488166455663,3.1292488166455663,-6.740508533594613,1.0
202.0520349843459,0.488513297117542,-1.2335802208127906,10.97487544152187,-14.471593150471822,13.97487544152187,719.0931160810217,1.0
66.83509568458874,-1.3154596471401487,-1.258442727714637,4.709931363462536,-8.701124969070444,7.709931363462536,137.62537661207813,1.0
0.8901338992113946,-0.19762436717493667,0.11962249851012871,-3.6233240124036388,1.0325810398262283,1.0325810398262283,0.06273703481374496,1.0
97.87861398327918,-0.5631390676294549,1.0370425473086302,7.284428860534212,-9.460616898038367,10.284428860534213,240.97248216094033,1.0
1.7697808840943365,-1.0979940569758593,-1.4072543853903672,-4.904290945639287,1.0575630798056805,1.0575630798056805,-1.2353357834978296,1.0
41.19064881540095,-0.12872460280526968,0.7509386375319362,-9.637861004420603,6.229872742637213,6.229872742637213,-66.78589962931903,1.0
0.4599526139391841,0.4311219093704857,1.4517784711687431,-2.5949883610510556,0.5094408580304384,0.5094408580304384,0.45719065946283877,1.0
0.831840267117682,-0.787110018555828,-0.7984751362638481,-4.33930499156878,0.7727009587381676,0.7727009587381676,-0.5777004086978749,1.0
123.67825384346696,-0.9373106439976457,-1.242772740905096,7.853004899385914,-11.414364373195125,10.853004899385914,344.7492388467803,1.0
197.21360394669935,0.05164427470256272,-1.6195382300077685,10.43593802711499,-14.695421387376896,13.43593802711499,695.0705412691073,1.0
0.8918010618633989,0.7850373133485276,0.7228920852257315,-1.8820077067102938,-0.19060951210807642,1.1179922932897062,0.5337195266827592,1.0
481.66747465506126,1.347160787052933,1.3420678082982598,-24.591505139766973,22.286506393491862,22.286506393491862,-2639.5729208227817,1.0
30.511054687896518,0.300354678606683,-0.0035404819354509925,2.4622897246657875,-5.5972858057889106,5.462289724665787,42.20572864848515,1.0
166.12585211209287,0.018336083389297514,0.6471029680979433,9.749560822825764,-13.039653871413108,12.749560822825764,535.8544412679315,1.0
107.72735942767592,0.6795264208319185,-0.5567611811014788,-13.595584207375218,10.182656643074676,10.182656643074676,-280.54083560260614,1.0
14.502628067742421,-1.111131712927032,0.021979989987579135,-7.000335667469537,3.660602788659096,3.660602788659096,-14.22050111654816,1.0
195.9022469122784,-0.654014225371214,-0.9590250336026753,-16.99481686258022,13.998083218291898,13.998083218291898,-685.4766550782961,1.0
7.5723003921328,1.3692466045409808,0.9973885961188914,0.07477234686364043,-2.282992238457214,3.0747723468636403,5.202079698989413,1.0
207.43077137380388,0.6700436441811943,-0.9837592292316475,11.281125992697298,-14.532514213583259,14.281125992697298,747.4314707583543,1.0
48.5283185818388,-0.08112723641767211,0.4831667643028277,4.1940554475655185,-6.70311682146668,7.1940554475655185,84.11985355405959,1.0
21.304573552481802,0.6643124817667946,-1.0577539787011743,1.550173463834222,-4.697104896606289,4.550173463834222,24.637619273570095,1.0
0.1882191427347383,0.24201805646517116,0.8524441508768719,-2.5877547593271895,-0.2654263425723048,0.41224524067281065,0.08313485741163443,1.0
34.27698292622871,0.5277134919900973,0.9171187139930919,3.1312216934671175,-5.526312961932619,6.1312216934671175,49.809859877573196,1.0
473.0416643165181,-1.242454399203315,0.6413542337347542,18.505851632456764,-22.004655900813706,21.505851632456764,2573.8924118949026,1.0
6.499220521366321,-0.4441549157921858,0.683192595179204,-4.953360478785895,2.946666978828931,2.946666978828931,-3.1799398056996866,1.0
8.685572993071293,1.1882262213833896,1.092799915270623,0.1086095349023003,-2.7192112812295464,3.1086095349023,6.380110559935593,1.0
197.725281497975,0.5968963079975571,-1.0734960131757474,10.980423457259496,-14.148517402325533,13.980423457259496,695.4368157801107,1.0
1.7591141316713155,0.10093704209739762,0.07014206683659652,-3.459983523407259,1.682689004921822,1.682689004921822,0.3039431405837469,1.0
101.15218657701853,-0.9305063217143335,0.32266522692992355,7.07647941135244,-10.036417508336744,10.076479411352441,254.27760862174043,1.0
8.40886240772258,0.7467168528171317,0.6732953528383621,-0.30601349124506394,-3.1906325752546425,2.693986508754936,6.119706799219679,1.0
115.91543351425969,-0.42334994785406543,-0.5160379327931931,8.114643181702524,-10.384214379884382,11.114643181702524,310.88992714191926,1.0
48.98504648754987,-0.42728820913570964,0.053791782341784125,3.9297386802419116,-7.078767430347108,6.929738680241911,85.83188039076998,1.0
197.38209009713864,0.2383709474346774,-1.432383020508276,10.622248193725648,-14.507797283819206,13.622248193725648,695.1600303266821,1.0
283.60627391459326,0.7083909389367861,-0.7805318600333426,13.710188962921249,-16.979019345122673,16.71018896292125,1194.7404824026057,1.0
1.0286322475509926,-0.16756536779412484,0.0731311859147222,-3.620600044515388,1.1356526957581745,1.1356526957581745,0.08824421456763964,1.0
148.05449143202978,0.33927043556292624,1.2140332519741839,9.693509310717815,-11.596916372065397,12.693509310717815,448.4218297807865,1.0
31.98409589833473,-0.21773052343761518,0.38910215418127286,-8.552038030487585,5.742047365152436,5.742047365152436,-44.9247602767045,1.0
11.052074816788291,1.4753460097362698,1.4526074375996287,0.7288223791721634,-2.775086209318793,3.7288223791721635,9.074390320979445,1.0
175.52343424394238,0.13328200299015866,-0.014992216749880799,10.051394684361634,-13.46111515372217,13.051394684361634,582.1699067895911,1.0
99.16095141424029,1.1782142902120123,0.714011077878248,-12.735151817222155,10.159450665855855,10.159450665855855,-245.85623579647378,1.0
0.678165218792511,0.24303808301353647,1.0803245044526455,-2.9873577610569755,0.9263015397063412,0.9263015397063412,0.4456375641402399,1.0
1.182445425811128,-0.261229892588709,-0.17744499284216858,-3.7735435348110014,1.1969708722384778,1.1969708722384778,-0.027391445378869617,1.0
141.58478045990964,0.18698994725577023,0.7155594149189017,9.401816809756955,-11.351904964946424,12.401816809756955,419.36193412894966,1.0
90.01603792335186,-0.9311272728397909,1.0614101832910021,6.552504399474003,-9.415637799860669,9.552504399474003,213.3358026734239,1.0
1.3408072360598295,0.48041696131963696,-0.8081947228099892,-1.888662966321723,-1.2735387042586,1.111337033678277,0.34278342232723996,1.0
364.82606657963026,0.23136406749112293,1.237361215073721,16.443102295779116,-18.739310981675114,19.443102295779116,1739.9148235474738,1.0
66.88380698804438,-1.1879452067588145,-1.1383525468861513,4.831371377512474,-8.570243552167065,7.831371377512474,137.51328837447062,1.0
